colors,
colory,
coloss,
colove,
colpeo,
colpus,
colter,
colugo,
column,
colure,
colyum,
colza,
comal,
coman,
comart,
comate,
combat,
combed,
comber,a person who separates and straightens the fibers of cotton or wool
comble,
comboy,
comby,
comedo,
comedy,
comely,
comer,
comes,
comet,
comfit,
comfy,
comic,
comid,
coming,"the act of drawing spatially closer to something; move toward, travel toward something or somebody or approach something or somebody; of the relatively near future"
comino,
comism,
comity,
comma,
commie,
commit,"perform an act, usually with a negative connotation"
commix,
common,
commot,
comoid,
comose,
comous,
comox,
compel,
comply,
compo,
compos,
comus,
conal,
conant,
conch,
concha,
conche,
conchy,
concur,
condor,
coned,
coneen,
coner,
cones,
confab,an informal conversation; talk socially without exchanging too much information
confed,
confix,
conga,
congee,
conger,
congo,
congou,
conic,(geometry; relating to or resembling a cone
conics,
conima,
conin,
conine,
conium,small genus of highly toxic biennials: hemlock
conker,
conky,
conner,
connex,
connie,
conoid,
conor,
conoy,
conrad,English novelist (born in Poland
conred,
consol,
consul,
conte,
conter,
conto,
contra,
conure,
conus,
convex,
convey,(of information
convoy,
cooba,
coodle,
cooee,
cooer,
coohee,
cooing,speak softly or lovingly
cooja,
cookee,
cooker,
cooky,
coolen,
cooler,
coolie,
coolly,in a composed and unconcerned manner
coolth,
cooly,
coomb,
coomy,
coony,
cooper,
cooree,
coorg,
coorie,
cooser,
coost,
coosuc,
cooter,
cootie,
copal,
copalm,
copart,
copei,
copen,
coper,
copied,
copier,
coping,"brick that is laid sideways at the top of a wall; succeed in doing, achieving, or producing (something"
copis,
copist,
copita,
copped,
copper,
coppet,
coppin,
copple,
coppy,
copra,
copse,
copsy,
copter,
coptic,the liturgical language of the Coptic Church used in Egypt and Ethiopia; written in the Greek alphabet; of or relating to the Copts or their church or language or art
coptis,
copula,
copus,
coque,
coquet,
corach,
corah,
coral,
coram,
corban,
corbel,
corbie,
corcir,
cordax,
corded,
cordel,
corder,
cordia,
cordon,
cordy,
cordyl,
cored,remove the core or center from
coree,
coreid,
corema,
corer,
corey,
corge,
corgi,
corial,
coriin,
corin,
coring,
corium,
corixa,
corke,
corked,
corker,
corky,
cormac,
cormel,
cormus,
cornea,the transparent dome-shaped anterior portion of the outer covering of the eye; it covers the iris and pupil and is continuous with the sclera
cornel,
corner,
cornet,
cornic,
cornin,
cornu,
cornus,
corny,
coroa,
corody,
corol,
corona,
coropo,
corozo,any of several tropical American palms bearing corozo nuts
corps,
corpse,
corpus,capital as contrasted with the income derived from it
corral,
correa,
corrie,
corsac,
corse,
corset,
corsie,
corta,
cortes,Spanish conquistador who defeated the Aztecs and conquered Mexico (1485-1547
cortex,
cortez,
cortin,
corton,
coruco,
corver,
corvus,
coryl,
corymb,
coryza,
coscet,
coseat,
cosec,ratio of the hypotenuse to the opposite side of a right-angled triangle
cosech,
coset,
cosher,
cosily,
cosine,
cosmic,
cosmos,
cossas,
cosse,
cosset,
cossid,
costa,
costal,
costar,
coster,
costly,entailing great loss or sacrifice
cotch,
cothe,
cothon,
cothy,
cotise,
cotman,
cotoin,
cotoro,
cotoxo,
cotset,
cotta,
cotte,
cotted,
cotter,
cottid,
cotton,
cottus,
cotty,
cotuit,
cotula,
cotwin,
cotyla,
cotype,
cotys,
couac,
coucal,
couch,
couchy,
coude,
coudee,
cougar,large American feline resembling a lion
cough,
could,
coulee,
couma,
count,
county,
coupe,
couped,
coupee,
couper,
couple,
coupon,
courap,
courb,
courge,
couril,
cours,
course,education imparted in a series of lessons or meetings; move swiftly through or over; as might be expected
court,
cousin,
coutel,
couter,
coutet,
couth,
coutil,
couxia,
covado,
coved,
covent,
cover,
covert,
covet,
covey,
covid,
covin,
coving,
covite,
cowal,
cowan,
coward,
cowboy,a hired hand who tends cattle and performs other duties on horseback
cowdie,
coween,
cower,
cowish,
cowle,
cowled,
cowman,
cowpea,
cowpen,
cowpox,a viral disease of cattle causing a mild skin disease affecting the udder; formerly used to inoculate humans against smallpox
cowrie,
coxal,
coxite,
coyan,
coydog,
coyish,
coyly,
coynye,
coyol,
coyote,
coypu,
coyure,
cozen,
cozier,
cozily,in a cozy manner
crabby,
craber,
cracca,
crack,
cracky,
craddy,
cradge,
cradle,
craft,
crafty,
craggy,
craig,
crain,
crake,
crakow,
crambe,
crambo,
cramp,
crampy,
crance,
crane,
craner,
craney,
crania,
cranic,
crank,
cranky,
cranny,
crants,
crape,small very thin pancake; cover or drape with crape
crappo,
craps,
crapy,
crare,
crash,
crasis,
crass,
cratch,
crate,
crater,
cravat,
crave,
craven,an abject coward; lacking even the rudiments of courage; abjectly fearful
craver,
cravo,
crawl,
crawly,
crawm,
crayer,
crayon,
craze,
crazed,
crazy,
creagh,
creak,
creaky,
cream,
creamy,
creant,
crease,
creasy,
creat,
create,make or cause to be or to become
creche,a hospital where foundlings (infant children of unknown parents
credit,
credo,
creed,
creek,
creeky,
creel,
creem,
creen,
creep,
creepy,annoying and unpleasant
creese,
creesh,
cremor,
crena,
crenel,one of a series of rounded projections (or the notches between them; supply with battlements
crenic,
creole,
crepe,
crepis,hawk's-beard; cosmopolitan in northern hemisphere
crepon,
crept,
crepy,
cresol,
cress,
cressy,
crest,"the top line of a hill, mountain, or wave; lie at the top of"
cresyl,
creta,
cretan,
crete,
cretic,
cretin,
crewel,
crewer,
cribo,
crick,a painful muscle spasm especially in the neck or back (`rick' and `wrick' are British; twist (a body part
cried,
crier,
criey,
crile,
crime,
crimp,
crimpy,
crinal,
crine,
crined,
crinet,
cringe,
crink,
crinum,
cripes,
crises,
crisic,
crisis,
crisp,
crispy,
criss,
crista,
cristi,
critch,
crith,
critic,
croak,a harsh hoarse utterance (as of a frog; pass from physical life and lose all bodily attributes and functions necessary to sustain life
croaky,
croat,
croche,
croci,
crocin,
crock,
crocky,
crocus,any of numerous low-growing plants of the genus Crocus having slender grasslike leaves and white or yellow or purple flowers; native chiefly to the Mediterranean region but widely cultivated
croft,
crome,
cromer,
crone,
cronet,
cronk,
crony,a close friend who accompanies his buddies in their activities
crood,
crook,someone who has committed a crime or has been legally convicted of a crime; bend or cause to bend
crool,
croon,
croppa,
croppy,
crore,
crosa,
crosby,
cross,
crosse,
crotal,
crotch,
crotin,
croton,
crotyl,
crouch,
croup,
croupe,
croupy,
crouse,
crout,
croute,
crowd,
crowdy,
crower,
crowl,
crown,the Crown (or the reigning monarch; dwell on with satisfaction
croze,
crozer,
cruce,
cruces,
cruche,
cruck,
crude,a dark oil consisting mainly of hydrocarbons; not carefully or expertly made
cruel,(of persons or their actions
cruels,
cruent,
cruet,bottle that holds wine or oil or vinegar for the table
cruety,
cruise,
cruive,
crumb,
crumby,
crumen,
crummy,of very poor quality; flimsy
crump,make a noise typical of an engine lacking lubricants
crumpy,
crunch,
crunk,
crunt,
cruor,
crural,
crusca,
cruse,
crush,
crusie,
crust,
crusta,
crusty,
crutch,a wooden or metal staff that fits under the armpit and reaches to the ground; used by disabled person while walking
cruth,
crying,
crypt,
crypta,
ctene,
cuadra,
cuarta,
cubage,
cuban,
cubby,
cubdom,
cubeb,
cuber,
cubic,involving the cube and no higher power of a quantity or variable
cubica,
cubism,
cubist,
cubit,
cubito,
cuboid,
cuchan,
cuckoo,
cuculi,
cudava,
cudden,
cuddle,
cuddly,inviting cuddling or hugging
cuddy,the galley or pantry of a small ship
cudgel,
cueca,
cueist,
cueman,
cuerda,
cuesta,
cueva,
cuffer,
cuffin,
cuffy,
cuisse,
cujam,
culbut,
culdee,
culet,
culeus,
culex,
culgee,
culla,
cullen,
culler,
cullet,
cullis,
cully,
culmen,
culmy,
culpa,
cultch,
cultic,
cultus,
culver,
cumal,
cumar,
cumay,
cumber,
cumbha,
cumbly,
cumbre,
cumbu,
cumene,
cumhal,
cumic,
cumin,
cummer,
cummin,
cumol,
cumuli,
cumyl,
cunan,
cunas,
cuneal,shaped like a wedge
cuneus,
cunila,
cunjah,
cunjer,
cunner,
cunye,
cunza,
cuorin,
cupay,
cupel,
cupful,
cuphea,
cupid,(Roman mythology
cupman,
cupola,
cupped,
cupper,
cuppy,
cupric,
cuprum,
cupula,
cupule,
curacy,
curare,a toxic alkaloid found in certain tropical South American trees that is a powerful relaxant for striated muscles
curate,
curber,
curby,
curcas,
curch,
curdle,
curdly,
curdy,
curer,
curfew,
curial,
curie,
curin,
curine,
curing,
curio,
curite,
curium,
curled,
curler,a mechanical device consisting of a cylindrical tube around which the hair is wound to curl it
curlew,
curly,
curney,
curple,
curry,
cursa,
cursal,
curse,
cursed,
curser,
cursor,
curst,
cursus,
curtal,
curtis,
curtly,
curtsy,
curua,
curuba,
curule,
cururo,
curve,
curved,turn sharply; change direction abruptly; having or marked by a curve or smoothly rounded bend
curver,
curvet,
curvy,
cuscus,
cusec,
cushag,
cushat,Eurasian pigeon with white patches on wings and neck
cushaw,
cushy,
cusie,
cuspal,
cusped,
cuspid,one of the four pointed conical teeth (two in each jaw
cussed,utter obscenities or profanities; stubbornly persistent in wrongdoing
cusser,
cusso,
custom,
cutch,
cutely,
cutie,
cutin,
cutis,
cutler,a dealer in cutlery
cutlet,
cutoff,
cutout,
cutted,
cutter,
cuttle,ten-armed oval-bodied cephalopod with narrow fins as long as the body and a large calcareous internal shell
cuttoo,
cutty,
cutup,
cwierc,
cyamus,
cyanea,
cyanic,
cyanin,
cyanol,
cyanus,
cyath,
cycad,
cycas,
cyclar,
cyclas,
cycle,
cycler,
cyclic,
cyclus,
cyesis,
cygnet,
cygnid,
cygnus,
cylix,
cymar,
cymba,
cymbal,
cymene,
cymoid,
cymose,
cymous,
cymric,
cymry,
cymule,
cynara,
cynias,
cynic,
cynips,type genus of the Cynipidae: gall wasps
cynism,
cynoid,
cypre,large tropical American tree of the genus Cordia grown for its abundant creamy white flowers and valuable wood
cypres,
cypria,
cypris,
cyrano,
cyril,Greek missionary; the invention of the Cyrillic alphabet is attributed to him (826-869
cyrus,
cystal,
cysted,
cystic,
cystid,
cystis,
cytase,
cytode,
cytoid,
cytoma,
cyton,
cytost,
cytula,
czaric,
czech,
dabba,
dabber,
dabble,dip a foot or hand briefly into a liquid
dabby,
dabih,
dablet,
daboia,
daboya,
dacelo,
dacian,
dacite,
dacker,
dacoit,
dactyl,
dacus,
dadap,
dadder,
daddle,
daddy,
daedal,
daemon,
daffle,
daffy,
dafla,
daftly,
dagaba,
dagame,
dagesh,
dagga,
dagger,
daggle,
daggly,
daggy,
dagmar,
dagoba,
dahlia,
dahoon,
daidle,
daidly,
daijo,
daiker,
daikon,
daily,
daimen,
daimio,
daimon,
dainty,
daira,
dairi,
dairy,a farm where dairy products are produced
daisy,any of numerous composite plants having flower heads with well-developed ray flowers usually arranged in a single whorl
daitya,
daiva,
daker,
dakir,
dakota,
dalar,
dalea,
daler,
daleth,
dalle,
dalles,
dally,
dalton,English chemist and physicist who formulated atomic theory and the law of partial pressures; gave the first description of red-green color blindness (1766-1844
damage,
daman,
damara,
damask,
damia,
damie,
damier,
damine,
dammar,any of various hard resins from trees of the family Dipterocarpaceae and of the genus Agathis; especially the amboyna pine
damme,
dammer,
damned,
damner,
damnii,
damon,the friend of Phintias who pledged his life that Phintias would return (4th century BC
damone,
damped,
dampen,
damper,
damply,
dampy,
damsel,
damson,
danaan,
danai,type genus of the Danaidae: monarch butterflies
danaid,
danais,
dance,
dancer,
danda,
dander,
dandle,
dandy,
danger,
dangle,
danian,
danic,
daniel,
danio,
danish,
danism,
danite,
danize,
dankly,
danli,
danner,
dannie,
danny,
danta,
danton,
danube,
danuri,
danzig,
daoine,
daphne,
dapico,
dapper,
dapple,
darac,
daraf,
darat,
darbha,
darby,
darci,
dardan,
dardic,
daren,
darer,
dares,
dargah,
darger,
dargo,
dargue,
daric,
darien,
darii,
darin,
daring,
darius,
darken,become dark or darker
darkle,
darkly,
darky,
darned,
darnel,weedy annual grass often occurs in grainfields and other cultivated land; seeds sometimes considered poisonous
darner,
darnex,
daroga,
daroo,
darren,
darryl,
darst,
darter,
dartle,
dartos,
dartre,
darts,a small narrow pointed missile that is thrown or shot; move along rapidly and lightly; skim or dart
daryl,
darzee,
dashed,
dashee,
dasher,
dashy,
dasnt,
dassie,
dassy,
dastur,
dasya,
dasyus,
datary,
datch,
datcha,
dater,
datil,
dating,
dation,
datisi,
datism,
dative,
datum,
datura,thorn apple
daube,
dauber,
dauby,
daucus,
daunch,
dauncy,
daunii,
daunt,cause to lose courage
dauri,
dautie,
davach,
daven,
daver,
david,
davit,
davoch,
davyne,
dawdle,
dawdy,
dawish,
dawkin,
dawny,
dawson,
dawtet,
dawtit,
dawut,
dayal,
dayfly,
daylit,
dayman,
dazed,
dazzle,"brightness enough to blind partially and temporarily; to cause someone to lose clear vision, especially from intense light"
deacon,a Protestant layman who assists the minister
deaden,
deader,no longer having or seeming to have or expecting to have life; quickly and without warning
deadly,
deafen,
deafly,
deair,
dealer,
dealt,act on verbally or in some form of artistic expression
deaner,
dearie,
dearly,in a sincere and heartfelt manner
dearth,
deary,
deash,
deasil,
death,
deathy,
deave,
debar,
debark,
debase,
debate,
debbie,
debby,
deben,
debile,
debind,
debit,
debord,
debosh,
debris,
debtee,
debtor,
debunk,
debus,
debut,
decad,
decade,
decal,
decamp,
decan,
decane,
decani,
decant,pour out
decap,
decare,
decart,
decast,
decate,
decay,"the process of gradually becoming inferior; lose a stored charge, magnetic flux, or current"
deceit,
decene,
decent,
decern,
decess,
decian,
decide,
decil,
decile,
decima,
decius,
decke,
decked,be beautiful to look at
deckel,
decker,
deckie,
deckle,
decoat,
decoct,
decode,
decoic,
decoke,
decoy,
decree,
decrew,
decry,express strong disapproval of
decury,
decus,
decyl,
decyne,
dedan,
deduce,
deduct,
deedy,
deemer,
deemie,
deepen,"make more intense, stronger, or more marked"
deeply,
deevey,
deface,mar or spoil the appearance of
defalk,
defame,
defat,remove the fat from
defeat,
defect,
defend,
defer,hold back to a later time
defial,
defier,
defile,
define,determine the essential quality of
deflex,
defog,
deform,
defoul,
defray,
deftly,
defuse,
degas,
degerm,
degged,
degger,
degree,
degum,
degust,taste with relish
dehair,
dehgan,
dehkan,
dehorn,
dehors,
dehort,
dehull,
dehusk,
dehwar,
deice,
deicer,
deific,
deify,
deign,
deimos,
deink,
deino,
deinos,
deism,the form of theological rationalism that believes in God on the basis of reason without reference to revelation
deist,
deity,any supernatural being worshipped as controlling some part of the world or some aspect of life or who is the personification of a force
deject,
dekko,
dekle,
delate,
delawn,
delay,
delead,
delete,
delft,
delhi,
delia,
delian,
delict,
delime,
delint,
della,
deloul,
delta,
deltal,
deltic,
delude,
deluge,
deluxe,
delve,
delver,
demal,
demand,
demark,
demast,
demean,
dement,
demiox,
demise,
demiss,
demit,
demob,
demoid,
demon,an evil supernatural being
demos,
demote,
demure,
denaro,
denary,
denat,
denda,
deneb,
dengue,
denial,
denier,
denim,
denis,
dennet,
dennis,
denote,be a sign or indication of
dense,
densen,
dental,
dentel,
denter,
dentex,
dentil,
dentin,
denty,
denude,
deota,
depark,
depart,
depas,
depass,
depend,
depict,"show in, or as in, a picture"
deploy,
depoh,
depone,
deport,
depose,force to leave (an office
depot,
depth,the extent downward or backward or inward
depute,
deputy,someone authorized to exercise the powers of sheriff in emergencies
derah,
derail,
derat,
derate,
deray,
derby,
derek,
deric,
deride,
derive,
derma,the deep vascular inner layer of the skin
dermad,
dermal,
dermic,
dermis,
dermol,
derout,
derris,
derry,
derust,
desalt,
desand,
descry,catch sight of
deseed,
desert,
desex,
design,
desire,the feeling that accompanies an unsatisfied state; feel or have a desire for; want strongly
desist,
desize,
desma,
desman,
desmic,
desmid,freshwater green algae
desmon,
despot,
dessa,
dessil,
desyl,
detach,
detail,
detain,
detar,
detax,
detect,
detent,
deter,
detest,
detin,
detour,
detune,
detur,
deuce,
deuced,
deuton,
devall,
devast,
devata,
devest,
device,
devil,
devily,
devise,
devoid,
devoir,
devon,
devote,"give entirely to a specific person, activity, or cause"
devour,
devout,
devow,
devvel,
dewan,
dewax,
dewcup,
dewer,
dewey,
dewily,
dewlap,
dewool,
deworm,
dewret,
dewtry,
dexter,
dextro,
dezinc,
dhabb,
dhanuk,
dharma,
dharna,
dhaura,
dhauri,
dhava,an Indian tree of the family Combretaceae that is a source of timber and gum
dheneb,
dheri,
dhobi,
dhole,
dhoni,
dhoon,
dhoti,
dhoul,
dhurra,
dhyal,
dhyana,
diacid,
diacle,
diact,
diadem,
diaene,
dialer,
dialin,
diamb,
diana,English aristocrat who was the first wife of Prince Charles; her death in an automobile accident in Paris produced intense national mourning (1961-1997
diane,
dianil,
diaper,garment consisting of a folded cloth drawn up between the legs and fastened at the waist; worn by infants to catch excrement
diarch,
diary,
diatom,
diaxon,
dibase,
dibber,
dibble,
dibbuk,
dibrom,
dicast,
diccon,
dicer,
dichas,
dicing,
dicker,
dickey,
dicky,
dicot,
dicta,
dictic,
dictum,
didder,
diddle,
diddy,
didie,
didine,
didle,
didna,
didnt,
didst,
didus,
didym,
diego,
diene,
dieri,
diesel,
diesis,a character used in printing to indicate a cross reference or footnote
dietal,
dieter,a person who diets
dietic,
difda,
differ,
digamy,
digeny,
digest,
digger,
dight,
digit,one of the elements that collectively form a system of numeration
diglot,
digor,
digram,
dihalo,
diiamb,
diiodo,
dikage,
diker,
diketo,
dikkop,
dilate,
dildo,
dilemi,
dilker,
dilli,
dillue,
dilly,
dilogy,
dilute,
dimber,
dimble,
dimer,
dimera,
dimiss,
dimit,
dimity,
dimly,
dimmed,
dimmer,
dimmet,
dimna,
dimple,
dimply,
dimps,
dimpsy,
dinah,
dinar,
dinder,
dindle,
diner,
dinero,informal terms for money
dingar,
dinge,discoloration due to dirtiness; make a dent or impression in
dingee,
dinghy,
dingle,
dingly,
dingo,
dingus,
dingy,
dinic,
dining,the act of eating dinner; have supper; eat dinner
dinka,a Nilotic language
dinkey,
dinkum,
dinky,
dinner,the main meal of the day served in the evening or at midday
dinus,
diobol,
diode,
diodia,
diodon,
dioecy,
dione,
dionym,
dioon,
diose,
diosma,
diota,
diotic,
dioxy,
dipala,
diplex,
diploe,
dipnoi,
dipode,
dipody,
dipole,
dipped,
dipper,
dipsas,
dipsey,
dipter,
dipus,
dipyre,
dirca,
dirdum,
direct,
direly,
dirge,
dirhem,
dirian,
dirndl,
dirten,
dirty,
disarm,
disawa,
disazo,
disbar,
disbud,
discal,
discus,
disdub,
diseme,
disfen,
disgig,
dished,
disher,
dislip,
dismal,causing dejection
disman,
dismay,
disme,
disna,
disnew,
disorb,
disown,
dispel,
distad,
distal,"situated farthest from point of attachment or origin, as of a limb or bone"
disuse,
dital,
ditch,
diter,
dither,
ditone,
dittay,
ditto,
ditty,
diurna,
diurne,
divan,
divata,
divel,
diver,someone who works underwater
divers,
divert,
divest,
divide,
divine,
diving,an athletic competition that involves diving into water; drop steeply
divot,
divoto,
divus,
divvy,
diwata,
dixie,
dixit,
dizain,
dizen,
dizoic,
dizzy,
djave,
djehad,
djerib,
djersa,
djuka,
doable,
doated,
doater,
dobbed,
dobber,
dobbin,
dobby,
dobla,
doblon,
dobra,the basic unit of money on Sao Tome e Principe
dobrao,
dobson,
docent,a teacher at some universities
docile,
docity,
docken,
docker,
docket,
docmac,
doctor,
dodded,
dodder,
doddie,
doddle,an easy task
doddy,
dodge,
dodger,
dodgy,
dodkin,
dodlet,
dodman,
dodona,
doesnt,
doest,
doffer,
dogal,
dogate,
dogdom,
dogged,
dogger,
doggo,
doggy,
dogie,motherless calf in a range herd of cattle
dogly,
dogma,
dogman,
dogra,
dogrib,
dogtie,
doigt,
doiled,
doily,
doina,
doing,
doings,
doited,
dokhma,
dolcan,
dolent,
doless,
dolia,
dolina,
doline,
dolium,
dollar,
dollop,
dolly,
dolman,
dolmen,
dolor,
dolose,
dolous,
dolph,
domain,
domal,
domba,
doment,
domer,
domett,
domic,
domine,
domino,
domite,
domnei,
domoid,
dompt,
donal,
donald,
donar,
donary,
donate,
donax,
dondia,
donee,
donet,
doney,
donga,
dongon,
donia,
donjon,
donkey,
donmeh,
donna,
donne,
donnie,
donnot,
donor,
donsie,
donum,
doocot,
doodab,
doodad,something unspecified whose name is either forgotten or not known
doodia,any fern of the genus Doodia having pinnate fronds with sharply dentate pinnae
doodle,
dooja,
dooket,
dookit,
doolee,
dooley,
dooli,
doolie,
dooly,
doomer,
dooms,
doorba,
doored,
doper,
dopey,having or revealing stupidity
dopper,
doppia,
dorab,
dorad,
dorado,
dorask,
dorcas,
doree,
doria,
dorian,
doric,
dorine,
doris,(Greek mythology
dorism,
dorize,
dorje,
dorlot,
dormer,
dormie,
dormy,in match play a side that stands as many holes ahead as there are holes remaining to be played
dornic,
dorobo,
dorsad,
dorsal,
dorsel,
dorser,
dorsum,
dorter,
dorts,
dorty,
doruck,
dosadh,
dosage,
doser,
dosis,
dossal,
dossel,
dosser,
dossil,
dotage,
dotal,
dotard,
dotate,
doted,
doter,
doting,
dotish,
dotkin,
dotted,
dotter,
dottle,the residue of partially burnt tobacco left caked in the bowl of a pipe after smoking
dotty,informal or slang terms for mentally irregular
douar,
double,
doubly,to double the degree
doubt,the state of being unsure of something; consider unlikely or have doubts about
douce,
doucet,
douche,
doucin,
doudle,
dough,a flour mixture stiff enough to knead or roll
dought,
doughy,
dourly,in a sullen manner
douse,
douser,
douter,
dover,
dovish,opposed to war
dowcet,
dowdy,
dowed,
dowel,
dower,
dowery,
dowie,
dowily,
dowlas,
downby,
downer,a drug that reduces excitability and calms a person
downy,
dowry,
dowse,searching for underground water or minerals by using a dowsing rod; wet thoroughly
dowser,
dowset,
doyle,
dozed,
dozen,
dozer,large powerful tractor; a large blade in front flattens areas of ground
dozily,
draba,
drabby,
drably,
drachm,
dracma,
draco,
draff,
draffy,
draft,
drafty,
draggy,
drago,
dragon,a creature of Teutonic mythology; usually represented as breathing fire and having a reptilian body and sometimes wings
drail,
drain,
draine,
drake,
drama,
dramm,
dramme,
drang,
drank,
drant,
drape,
draper,
drate,
dravya,
drawee,
drawer,
drawk,
drawl,a slow speech pattern with prolonged vowels; lengthen and slow down or draw out
drawly,
drawn,
drazel,
dread,
dream,
dreamt,
dreamy,
drear,
dreary,lacking in liveliness or charm or surprise
dredge,
dreep,
dreepy,
dreggy,
dregs,
drench,
dreng,
dress,
dressy,
drest,
drias,
dried,
drier,
driest,
drift,
drifty,
drill,
drimys,
drink,
drinn,
drippy,
drisk,
drive,
drivel,
driven,
driver,the operator of a motor vehicle
drogh,
drogue,
droit,
drokpa,
droll,
drolly,
drome,an airfield equipped with control tower and hangars as well as accommodations for passengers and cargo
dromic,
dromos,
drona,
drone,
droner,
drongo,
drony,
drool,
droop,
droopt,
droopy,
droppy,
dropsy,"swelling from excessive accumulation of watery fluid in cells, tissues, or serous cavities"
dropt,
drosky,
dross,
drossy,
droud,
drouk,
drove,
drover,
drovy,
drown,
drowse,
drowsy,half asleep
drudge,one who works hard at boring tasks; work hard
druery,
druggy,
druid,
druith,
drukpa,
drumly,
drummy,
drung,
drunk,
drupa,
drupal,
drupe,fleshy indehiscent fruit with a single seed: e.g. almond; peach; plum; cherry; elderberry; olive; jujube
drupel,
druse,an adherent of an esoteric monotheistic religious sect living in the relative security of the mountains of Syria and Lebanon who believes that Al-hakim was an incarnation of God
drusy,
druxy,
dryad,
dryas,
drying,
dryish,
dryly,in a dry laconic manner
dryope,
dryops,
dryth,
duadic,
duala,
duali,
dualin,
dually,
duane,
duarch,
dubash,
dubba,
dubbah,
dubber,
dubby,
dubhe,
ducal,
ducape,
ducat,formerly a gold coin of various European countries
ducato,
duces,
duchy,
ducker,
duckie,
ducted,
ductor,
ducula,
dudaim,
dudder,
dudeen,
dudine,
dudish,
dudism,
dudler,
dudley,
dudman,
dueler,
duello,
duenna,
duessa,
duffel,
duffer,
dufoil,
dufter,
dugal,
dugdug,
dugong,
dugout,
dugway,
duhat,
duiker,
dujan,
dukely,
dukery,
dukhn,
dukker,
dulat,
dulcet,
dulcin,
duler,
dulia,
duller,
dully,
dulse,
dultie,
dumba,
dumbly,in a stupid manner
dumdum,
dummel,
dummy,a person who does not talk; make a dummy of; having the appearance of being real but lacking capacity to function
dumose,
dumper,
dumple,
dumpy,
dunair,
dunal,
duncan,
dunce,
dunch,
dunder,
dungan,
dunger,
dungol,
dungon,
dungy,
dunite,
dunker,
dunlap,
dunlin,
dunlop,
dunne,
dunner,
dunny,
dunst,
duntle,
duole,
duopod,
duper,
dupery,
dupion,
dupla,
duple,
duplet,
duplex,
duppy,
durain,
dural,
durani,
durant,
durax,
durban,
durbar,
durene,
duress,
durgan,
durham,
durian,
during,
durio,
durity,
duroc,
durra,sorghums of dry regions of Asia and North Africa
durrie,
durrin,
durry,
durst,
duryl,
dusack,
duscle,
dusio,
dusken,
duskly,
dusky,
dustee,
duster,
dustin,
dusty,
dusun,
dutch,
dutchy,
dutied,
dutra,
duvet,a soft quilt usually filled with the down of the eider
duyker,
dvaita,
dwale,
dwalm,
dwang,
dwarf,
dwarfy,
dwayne,
dwell,
dwelt,
dwight,
dwine,
dwyka,
dyadic,of or relating to a dyad or based on two
dyaus,
dyeing,the use of dye to change the color of something permanently; color with dye
dying,
dyker,
dylan,
dynamo,
dynast,
dzeren,
eager,
eagle,
eaglet,
eagre,
earbob,
earcap,
eared,worn or shabby from overuse or (of pages
earful,an outpouring of gossip
earing,
earlap,
earle,
earlet,
early,at or near the beginning of a period of time or course of events or before the usual or expected time; during an early stage
earner,
earnie,
eartab,
earth,the 3rd planet from the sun; the planet we live on; hide in the earth like a hunted animal
earthy,conspicuously and tastelessly indecent
earwax,
earwig,
easel,
easer,
easier,
easily,
easing,
easter,
eastre,
eatage,
eaten,
eater,someone who consumes food for nourishment
eatery,
eating,
eaved,
eaver,
eaves,
ebbman,
ebony,
ebulus,
eburna,
ecanda,
ecarte,
ecbole,
ecesic,
ecesis,
echea,
echis,
echium,
echoer,
echoic,
echuca,
eciton,
ecize,
eclair,
eclat,
eclegm,
ecoid,
ecole,
ectad,
ectal,
ectene,
ectopy,
ectype,
eczema,
edana,
eddaic,
edder,
eddic,
eddie,
eddish,
edema,
edemic,
edenic,
edgar,the younger brother of Edwy who became king of Northumbria when it renounced Edwy; on Edwy's death he succeeded to the throne of England (944-975
edged,"advance slowly, as if by inches; having a specified kind of border or edge"
edger,
edging,
edgrew,
edible,
edict,
edify,
edital,
edith,
editor,
ediya,
edmond,
edmund,
edoni,
educe,
educt,
edward,
edwin,king of Northumbria who was converted to Christianity (585-633
edwina,
eelbob,
eeler,
eelery,
eelpot,
eerie,
eerily,
efface,
effect,
effete,
effie,
effigy,a representation of a person (especially in the form of sculpture
efflux,the process of flowing out
efform,
effort,
effund,
effuse,
eftest,
egbert,
egence,
egeran,
egeria,
egest,
egesta,
eggcup,
egger,
egghot,
egging,
eggler,
eggnog,
egipto,
egoism,
egoist,a conceited and self-centered person
egoity,
egoize,
egress,
egret,
egypt,
ehlite,
ehuawa,
eident,
eider,
eight,
eighth,
eighty,
eigne,
eileen,
eimak,
eimer,
eirene,
either,
eject,
ejecta,
ekaha,
eking,
ekron,
ektene,
elaeis,
elain,
elaine,
elance,
eland,
elanet,
elanus,
elaphe,
elapid,any of numerous venomous fanged snakes of warmer parts of both hemispheres
elaps,
elapse,
elate,fill with high spirits; fill with optimism
elated,
elater,
elatha,
elator,
elbert,
elbow,hinge joint between the forearm and upper arm and the corresponding joint in the forelimb of a quadruped; push one's way with the elbows
elbowy,
elcaja,
elchee,
elder,a person who is older than you are; used of the older of two persons of the same name especially used to distinguish a father from his son
eldest,
eldin,
elding,
eldred,
elean,
elect,an exclusive group of people; select by a vote for an office or membership; selected as the best
elegit,
elegy,
elemi,fragrant resin obtain from trees of the family Burseraceae and used as incense
elemin,
elench,
elenge,
eleut,
eleven,
elevon,
elfic,
elfin,
elfish,
elfkin,
elian,
